0,1,2,3,4,5,y
-0.9489854779839516,12.143699536323547,-7.717801403999329,-0.33394619941711423,-2.2819676213264466,0.1570662013143301,12.218099999999994
-0.9486722109913825,12.143494418144225,-7.7188423089981075,-0.3342077435553074,-2.281371539592743,0.1570822888314724,12.218099999999994
-0.9485884680747986,12.144101680755615,-7.718845783233642,-0.33436891224980353,-2.2816003878116606,0.1569759744256735,12.218099999999994
-0.9486198200583458,12.144509593009948,-7.718541366577148,-0.3339511044025421,-2.281424859046936,0.15734231485426425,12.218099999999994
-0.948640814602375,12.142781223297119,-7.71843653678894,-0.3350603932440281,-2.281701000213623,0.15726408153772353,12.218099999999994
-0.9499229394197464,12.14229295539856,-7.7176958227157595,-0.3349761034846306,-2.2815454087257385,0.1568109743744135,12.218099999999994
-0.9502202401161194,12.143297657966613,-7.718600889205932,-0.3358559114634991,-2.2818868064880373,0.15657533648610114,12.218099999999994
-0.9494643805623054,12.14323177242279,-7.71895609331131,-0.335296926766634,-2.281775053024292,0.15697598422318698,12.218099999999994
-0.9490150755643845,12.141808110237122,-7.719162983894348,-0.3356820511221886,-2.282528748035431,0.15741073815524578,12.218099999999994
-0.9495431113839149,12.142974305152894,-7.719121986865997,-0.33526873406767843,-2.281414832353592,0.15767320279031993,12.218099999999994
-0.9556855109930038,12.070651529312133,-7.665200208663941,-0.3331474484801292,-2.2433286752700807,0.15956745520234109,0.0
-0.9545084449648857,12.069629674911498,-7.665568945884704,-0.33344362044334414,-2.243925237417221,0.15940839679539204,0.0
-0.9563153436779976,12.07058256149292,-7.665122784614563,-0.3330461601018906,-2.2424304053783417,0.15910514867305756,0.0
-0.9564142039418221,12.070921281814575,-7.664647307872772,-0.33301396411657336,-2.2423517348766326,0.15917348481714724,0.0
-0.9567759289741516,12.068737060546875,-7.662333630084992,-0.3348243851661682,-2.244101503133774,0.15962300851941108,0.0
-0.956857333958149,12.073118312835692,-7.66407235622406,-0.3338998517692089,-2.2428558514118193,0.15916213622689246,0.0
-0.955316732108593,12.074167304039001,-7.661858174324036,-0.3343519762158394,-2.242872030735016,0.15946693190932273,0.0
-0.9554668653607369,12.071967488288879,-7.664525856494904,-0.3344554287493229,-2.243043071269989,0.15955778297781945,0.0
-0.9548478091955185,12.070300485610963,-7.66620972108841,-0.33376913049817086,-2.2432483642101286,0.1600794567614794,0.0
-0.9549542758464813,12.0691808385849,-7.665105981826782,-0.33351004353165625,-2.2428831005096437,0.1597292117923498,0.0
-0.9467651441097259,12.139206151008606,-7.71084641456604,-0.3326147483289242,-2.281115629911423,0.1574191960170865,11.379199999999999
-0.9466141910552979,12.13853840637207,-7.7125415225028995,-0.33212430819869043,-2.2806562542915345,0.15747419732064008,11.379199999999999
-0.9468452413082122,12.138696730613708,-7.711085784435272,-0.3325748211145401,-2.2805457985401154,0.15798508761823177,11.379199999999999
-0.9469265528321266,12.138079133033752,-7.712891837120056,-0.3326214677989483,-2.2804289507865905,0.1576680807620287,11.379199999999999
-0.9474814701080322,12.138577754020691,-7.712063611984253,-0.33279160562157634,-2.2812927515506742,0.15803901412338017,11.379199999999999
-0.9465997189879417,12.138274356842041,-7.713401225090027,-0.33229182663559914,-2.280863659143448,0.1572071739733219,11.379199999999999
-0.9461699416041374,12.138832884788513,-7.713851278781891,-0.33235147684812544,-2.2799785816669464,0.15679159915447236,11.379199999999999
-0.9463072988986969,12.139432461738586,-7.713917475700378,-0.3322715432047844,-2.2796008472442626,0.15656978072971106,11.379199999999999
-0.9473916738629341,12.140485189437866,-7.71395370721817,-0.331610972315073,-2.280194448709488,0.15666279134899377,11.379199999999999
-0.9473938035964966,12.141307868957519,-7.713608108043671,-0.33195534941554067,-2.2805140068531036,0.1570885671377182,11.379199999999999
-0.9491064631938935,12.10106753730774,-7.683406517982483,-0.3356915262043476,-2.2576950232982638,0.15836276026815177,4.375700000000001
-0.948958999633789,12.100181043624877,-7.684430766105652,-0.33564894112944604,-2.2581922459602355,0.15850088934600354,4.375700000000001
-0.9493209277391433,12.098792489051819,-7.6838471183776855,-0.3356186767220497,-2.2576312885284424,0.1585169689357281,4.375700000000001
-0.9498132182359695,12.102242781639099,-7.685411496639252,-0.33535097661614416,-2.2562662942409517,0.15809675899147987,4.375700000000001
-0.9493742631673813,12.095488144874572,-7.68256586265564,-0.33516033259034156,-2.2567166335582733,0.1590562070310116,4.375700000000001
-0.9513170038461685,12.100715664863586,-7.682950311183929,-0.3351007375717163,-2.256003205537796,0.1587462307214737,4.375700000000001
-0.9517189156413078,12.097355802536011,-7.683760133743286,-0.3353022638261318,-2.257283761024475,0.1580184127688408,4.375700000000001
-0.9516024243831634,12.098602036476136,-7.683383892536163,-0.3354983507394791,-2.257120143890381,0.15758001078665257,4.375700000000001
-0.9504981880187988,12.099923093795777,-7.683305200099945,-0.33559441643953325,-2.2565130519866945,0.1577250234335661,4.375700000000001
-0.95001262819767,12.098099229812622,-7.683835449695587,-0.33565394696593287,-2.256873846769333,0.15790463326871396,4.375700000000001
-0.9553561631441116,12.088382356643677,-7.682645552158355,-0.33550017157197,-2.2537140951156616,0.15818527403473853,3.6689000000000007
-0.9538925641775131,12.09728908252716,-7.679965197086334,-0.3351138147711754,-2.2539617006778716,0.15797436252236366,3.6689000000000007
-0.9540985012054444,12.09710131931305,-7.679747422218322,-0.3349262579083443,-2.2538492040634157,0.15776416674256324,3.6689000000000007
-0.9545889092087746,12.096186944961548,-7.6811599111557,-0.33510009753704073,-2.254032834529877,0.15805261188745498,3.6689000000000007
-0.9544777762889862,12.092156854629517,-7.682113468647003,-0.3336633642017841,-2.2561832087039946,0.15802863450348378,3.6689000000000007
-0.9546361535787582,12.097811876296998,-7.680675558567047,-0.3337032961547375,-2.2554517917633055,0.1572714875936508,3.6689000000000007
-0.9536117007136344,12.097738057136535,-7.67994934463501,-0.3337632240951061,-2.256487377882004,0.1569672568589449,3.6689000000000007
-0.9544558680653572,12.096082513809204,-7.682875845432282,-0.33413610285520556,-2.255800956964493,0.15737535567581654,3.6689000000000007
-0.9555487623810768,12.093942526817322,-7.6836250762939455,-0.3351477347314358,-2.255602588415146,0.15746828754246234,3.6689000000000007
-0.9555400615930557,12.093739002227784,-7.682658397674561,-0.3342623055875301,-2.2557142598629,0.1572904831767082,3.6689000000000007
-0.948776702105999,12.113875975608826,-7.690406070709228,-0.33388711923360825,-2.265209863424301,0.15803453432768583,6.4485
-0.9493416929244995,12.113184315681458,-7.690319720745086,-0.33389495238661765,-2.265222306251526,0.1581090621575713,6.4485
-0.9480795196890831,12.112421915054322,-7.689740401268005,-0.33523262685537336,-2.26624542760849,0.15906148201227188,6.4485
-0.9488305146694184,12.112753858566284,-7.690101286411285,-0.3343354009389877,-2.2657345089912413,0.1586432624682784,6.4485
-0.9483863962292671,12.11199133014679,-7.689909555435181,-0.33470446756482125,-2.265636967420578,0.15797496902942657,6.4485
-0.947286035835743,12.112571196556091,-7.689701638221741,-0.3361195810139179,-2.265933708667755,0.159447094514966,6.4485
-0.9472050176858902,12.1133323431015,-7.690037149906159,-0.3353451425433159,-2.2656415610313414,0.1580548279583454,6.4485
-0.9471633116006851,12.114256630897522,-7.690026927471161,-0.33475585433840754,-2.2656429388523103,0.15783456127345563,6.4485
-0.9480179166793823,12.114814985275268,-7.689584080696106,-0.3340300565958023,-2.2660974323749543,0.1563025486022234,6.4485
-0.9483819536566734,12.114691537857055,-7.689625773429871,-0.3340047983825207,-2.265852058172226,0.15626675488054753,6.4485
-0.9489122439622879,12.137288139343262,-7.71071648979187,-0.3342745608985424,-2.279360141038895,0.15674775826931,10.868899999999998
-0.9481035552024841,12.136667999267578,-7.709867854595184,-0.3343074200153351,-2.278597366333008,0.1574165050983429,10.868899999999998
-0.9478527653217316,12.137144018173219,-7.71030254983902,-0.3339891770780086,-2.2787809998989106,0.15743941929191352,10.868899999999998
-0.9472233853936195,12.137008736610413,-7.711196599960327,-0.33424331042170524,-2.2791079564094545,0.15771588821709157,10.868899999999998
-0.9476003463864326,12.136440931320191,-7.709675469875336,-0.3354796966910362,-2.2787484726905824,0.15705797873437405,10.868899999999998
-0.9457187371850013,12.137583776473999,-7.710689035415649,-0.3346364626586437,-2.279161301136017,0.15859734155237676,10.868899999999998
-0.9459056903123856,12.137717305183411,-7.711014695167542,-0.33381679075956344,-2.2790068492889404,0.15896778923273086,10.868899999999998
-0.9460414959192276,12.137211517333984,-7.711741843223572,-0.3332150197029114,-2.2785957379341126,0.1586257400661707,10.868899999999998
-0.9465864217877388,12.136960644721984,-7.710778042793274,-0.3329310907423496,-2.279079290628433,0.15802718226611615,10.868899999999998
-0.9466946130394935,12.136868300437927,-7.71014362335205,-0.33291644042730334,-2.279035624027252,0.1574438720792532,10.868899999999998
-0.9491346883177757,12.13293817615509,-7.709967276573181,-0.3345937340259552,-2.277655658006668,0.15764711087942124,10.8597
-0.9483083537817001,12.132433850288391,-7.710680861473083,-0.3352920607328415,-2.277806214809418,0.1573881465047598,10.8597
-0.9482348510622978,12.133601854324342,-7.70980227136612,-0.3351052405834198,-2.277888622045517,0.1575754376500845,10.8597
-0.9483236201405525,12.132060537338257,-7.711511490345001,-0.33504629957675935,-2.2780171694755555,0.1573898746818304,10.8597
-0.9467447298169136,12.137909730911256,-7.714178334712982,-0.3341479342877865,-2.276978212118149,0.15798624336719513,10.8597
-0.947178784251213,12.136998366355895,-7.711664850711823,-0.33362167844176294,-2.277767065525055,0.15792517495155334,10.8597
-0.9482495440840721,12.138673712730407,-7.712192321300507,-0.33506955885887146,-2.2798297610282896,0.15746360716223717,10.8597
-0.9492903866767883,12.138541622161865,-7.713805975914002,-0.3353900986909866,-2.27996826672554,0.1564298813045025,10.8597
-0.9493786019682884,12.137753255844116,-7.712914527416229,-0.3360599314570427,-2.278946814060211,0.15641803348064423,10.8597
-0.9493739752173423,12.134670867919922,-7.712867953777313,-0.3360529302656651,-2.278213532209396,0.15691944032162428,10.8597
-0.9466841499805451,12.177099252700806,-7.744521728515625,-0.33317159950733183,-2.3021340508461,0.15750095933675767,18.4725
-0.9468694389462471,12.17732078742981,-7.744342798709869,-0.332980647534132,-2.302009179353714,0.15724001249670982,18.4725
-0.9465288534164429,12.177658151626586,-7.744609374523163,-0.3338219278156757,-2.3023795380592347,0.15738974185287952,18.4725
-0.9469625983834267,12.177910716056823,-7.744499328613281,-0.3350013270974159,-2.3025891427993774,0.1578109204918146,18.4725
-0.9478765642642974,12.177445792198181,-7.744861975193023,-0.3340780266225338,-2.301905682325363,0.15730306494235993,18.4725
-0.9481505274772644,12.178726162910461,-7.745835096359253,-0.3358767924308777,-2.3020885479450226,0.15757314866781236,18.4725
-0.9473225853443146,12.177852759361267,-7.745415038585663,-0.33472652557492255,-2.3021654238700866,0.15697159487754106,18.4725
-0.9474074568152427,12.177132042884827,-7.74486336517334,-0.3349635779559612,-2.302303696870804,0.1567662028968334,18.4725
-0.9472457966804504,12.176606337547302,-7.744507959842682,-0.3344772740006447,-2.3024616615772246,0.15751610054820775,18.4725
-0.9466121035814286,12.176706023216248,-7.744516348838806,-0.3340272643864155,-2.3028945643901824,0.15785110807418823,18.4725
-0.9476492014527321,12.123467596054077,-7.704124996185302,-0.3333371623456478,-2.2736932187080385,0.15750023061782123,9.3175
-0.9476246539354324,12.124945264816285,-7.704445594787598,-0.333717991322279,-2.2725977730751037,0.15753118985146283,9.3175
-0.9480406809449196,12.125302248001098,-7.704767032146454,-0.3338267609477043,-2.272857968330383,0.15704397309571505,9.3175
-0.947571936249733,12.122689370155335,-7.703963914394379,-0.33424186626076696,-2.2726401534080507,0.15753601811081172,9.3175
-0.9493287495374679,12.127433193206787,-7.704651075839997,-0.3347982711493969,-2.2722977039813994,0.15680002610385418,9.3175
-0.9489697350859642,12.128029689788818,-7.703410382270813,-0.33383244276046753,-2.272670688867569,0.15731966724991797,9.3175
-0.9497162945270539,12.127203375816345,-7.70231153011322,-0.3323538047075272,-2.2743174459934234,0.15742753551900387,9.3175
-0.9494694041609764,12.128594774246215,-7.702290760040283,-0.3320918868780136,-2.274522873401642,0.15734673093259335,9.3175
-0.949346277654171,12.12998910331726,-7.701491129875183,-0.332066774815321,-2.2741154522895815,0.15681827886402608,9.3175
-0.9486760128140449,12.128895081520081,-7.702296048164368,-0.3328793043494225,-2.2746800136566163,0.15667130728065967,9.3175
-0.9489203976392746,12.133471532821655,-7.709647490978241,-0.3353596679866314,-2.2735256690979004,0.1568381225913763,9.9847
-0.9485666208267212,12.1348750705719,-7.710577006340027,-0.33466304931044577,-2.274667287826538,0.15675522623956203,9.9847
-0.9488605953454972,12.133356307983398,-7.709421391963959,-0.33567451933026315,-2.2734914767742156,0.15696367132663727,9.9847
-0.948444333434105,12.133539986610412,-7.709833496570587,-0.33628083834052086,-2.273962241649628,0.1568714757859707,9.9847
-0.9466673453450203,12.128703451156616,-7.707009950637818,-0.33607506614923477,-2.2756034767627717,0.1570475613474846,9.9847
-0.9481726703643799,12.128978219032287,-7.7076302628517155,-0.33657986789941785,-2.273469420671463,0.15662537586688996,9.9847
-0.94861433583498,12.131387820243836,-7.710389857769012,-0.3366616666018963,-2.2736132888793947,0.15671291804313658,9.9847
-0.9483916587233543,12.132174743652344,-7.709458263397217,-0.3363708191812038,-2.2728822109699247,0.15731843096017836,9.9847
-0.9488059243559838,12.13186853313446,-7.7090093426704405,-0.3365377415418625,-2.2736018171310426,0.15770304656028747,9.9847
-0.9487504125237465,12.131779905319213,-7.7085819959640505,-0.33639072373509404,-2.274620608329773,0.15776829290390015,9.9847
-0.951633403480053,12.098906549453735,-7.687961901664734,-0.3337254398167133,-2.2588991005420684,0.15833223839104177,4.623400000000001
-0.9517297450900077,12.095955262184143,-7.6862333598136905,-0.3332028225660324,-2.258003014087677,0.15865860684216024,4.623400000000001
-0.9519182609319687,12.096034934043884,-7.687108240604401,-0.33321886125206945,-2.258460992336273,0.15843567123264074,4.623400000000001
-0.9518486714363098,12.093766334533692,-7.687860456466675,-0.3333743634521961,-2.2579465689659117,0.15928243850171567,4.623400000000001
-0.9519116216301918,12.098600730895996,-7.689881003856659,-0.33294460862874986,-2.2579292602539063,0.1592543417289853,4.623400000000001
-0.9505260042548179,12.09609731388092,-7.686707018852234,-0.33279698741436003,-2.2577347004413606,0.1585152219608426,4.623400000000001
-0.9493254378437996,12.09713086605072,-7.688241344451904,-0.33396064323186875,-2.259336533308029,0.157657940864563,4.623400000000001
-0.9499371437430382,12.0962035446167,-7.685449708938599,-0.333819985717535,-2.2591609797477723,0.15751513256132602,4.623400000000001
-0.9511686676740646,12.094847945213317,-7.685425382614135,-0.334003476858139,-2.259136565208435,0.15816475166380406,4.623400000000001
-0.9516094685792923,12.095957804679871,-7.686110197544098,-0.3340883324742317,-2.2587955577373506,0.15834862458705903,4.623400000000001
-0.9474469036459923,12.128583283424378,-7.7023576574325565,-0.3350875234901905,-2.2730336322784424,0.15712190462648867,9.1095
-0.9472657942175865,12.128251615524292,-7.702406494617462,-0.3347204405963421,-2.2729622287750244,0.15745130183547734,9.1095
-0.947125936448574,12.129059083938598,-7.702881669044495,-0.3354363579750061,-2.2725890994071962,0.15761281731724738,9.1095
-0.947399749994278,12.129018155097961,-7.70249804019928,-0.33536619460582734,-2.27267085647583,0.1579771260842681,9.1095
-0.9470394560694695,12.13008089542389,-7.7021534972190855,-0.33551656413078307,-2.2734009401798247,0.15800331826508046,9.1095
-0.946593651175499,12.129863766670226,-7.702706784248352,-0.33586360624432565,-2.272049827814102,0.15857470852136613,9.1095
-0.9476693362593651,12.130089052200317,-7.701804472923278,-0.33551383715867994,-2.2714824023246765,0.15807216288149356,9.1095
-0.9475486776828765,12.12985836315155,-7.702328979492187,-0.33477088767290114,-2.2721358482837677,0.15788036908209324,9.1095
-0.9480916432142258,12.130006484031677,-7.702248364925384,-0.334500496417284,-2.272666451692581,0.15722596018016338,9.1095
-0.9477922931313515,12.129141829490662,-7.702133244037628,-0.3345810622572899,-2.273562747478485,0.15745918123424052,9.1095
-0.9498800056576728,12.13507712841034,-7.711802193641662,-0.3349214250445366,-2.279032447576523,0.15786882871389388,10.842899999999998
-0.9507811737656593,12.139551334381103,-7.7129265742301945,-0.335077143907547,-2.2790778794288635,0.15716666167974472,10.842899999999998
-0.9498192464113235,12.13924426841736,-7.7117693347930905,-0.3346819071471691,-2.279240796804428,0.15762244300544262,10.842899999999998
-0.9511211284399033,12.138938373565674,-7.712802453994751,-0.3354342903792858,-2.279068659543991,0.15717555439472197,10.842899999999998
-0.9490058904886246,12.133627681732177,-7.710407438278199,-0.33482952672243116,-2.277119238615036,0.15709381553530694,10.842899999999998
-0.9506134392023087,12.137132836341857,-7.711800536632538,-0.333868477165699,-2.2777873363494874,0.15730824775993824,10.842899999999998
-0.9493025712370873,12.135666399002075,-7.712820837020874,-0.33367755126953125,-2.2773431384563447,0.15825490491092206,10.842899999999998
-0.9484316715598107,12.135678626060486,-7.714179071426392,-0.3340725334882736,-2.277063336610794,0.15733378525078295,10.842899999999998
-0.9492150997519493,12.135463550567627,-7.714025153160096,-0.3345605170428753,-2.2768739788532257,0.15748307295143604,10.842899999999998
-0.9501123978495598,12.133707207679748,-7.714750140666962,-0.3347493042647839,-2.2777490220069887,0.15756080305576325,10.842899999999998
-0.9495650374889374,12.138029352188111,-7.7098044538497925,-0.33247145980596543,-2.2796367349624633,0.15796789153665305,10.902899999999997
-0.9494891034364701,12.137779690742493,-7.71023369884491,-0.33195296782255174,-2.2800212152004242,0.1583124172464013,10.902899999999997
-0.950168606698513,12.137436234474182,-7.710807819843292,-0.3322263729274273,-2.2798290853500367,0.15813253885507583,10.902899999999997
-0.9498800351023674,12.137441158294678,-7.710705735206604,-0.3314119011759758,-2.280164043664932,0.15763189306110142,10.902899999999997
-0.9503926829099655,12.13687668609619,-7.710843077659607,-0.33173223918676376,-2.280572284936905,0.1572443128824234,10.902899999999997
-0.948730039536953,12.138162959098816,-7.709998624801636,-0.331534844994545,-2.280489628076553,0.1571675027012825,10.902899999999997
-0.9478353001475334,12.138937353134155,-7.709613429546356,-0.3320062290430069,-2.2797809267044067,0.1570504598468542,10.902899999999997
-0.9483547708988189,12.139314538955688,-7.70951527929306,-0.3331718092560768,-2.2798727581501006,0.15658514436334373,10.902899999999997
-0.9477384843230248,12.139648547172547,-7.7100507345199585,-0.3330047905445099,-2.2793775556087494,0.1572761065289378,10.902899999999997
-0.9476811231374741,12.139389817237854,-7.711382708072662,-0.3331280651092529,-2.2800937178134917,0.15769932152330876,10.902899999999997
-0.9530402089953423,12.138488855361938,-7.713307105064392,-0.33498328006267547,-2.2787591631412507,0.15757314540445805,10.789999999999996
-0.9531290729641915,12.138798748016358,-7.713703145027161,-0.33502016404271123,-2.278590132713318,0.15753758352994918,10.789999999999996
-0.9534544950723648,12.139820447921753,-7.711792023181915,-0.33515153905749323,-2.2781750378608705,0.15758268125355243,10.789999999999996
-0.954788180410862,12.13762012386322,-7.71303448343277,-0.3352721021771431,-2.2782307834625244,0.15748466213047504,10.789999999999996
-0.9528891217112542,12.137984749794006,-7.712506304740906,-0.3347534722089767,-2.2755635883808134,0.15620544159412383,10.789999999999996
-0.9551763639450074,12.14049229812622,-7.713204152584076,-0.33486033234000206,-2.27638995885849,0.15708894713222982,10.789999999999996
-0.9536459448933602,12.140817207336426,-7.712574925422668,-0.3342583267688751,-2.275908881187439,0.157315583050251,10.789999999999996
-0.9529034681916236,12.13885191822052,-7.713300006389618,-0.3330413587987423,-2.2763919115066527,0.15822898253798484,10.789999999999996
-0.9529775446057319,12.135864694595337,-7.7138218874931335,-0.33248719897866247,-2.2769199054241183,0.15900601564347744,10.789999999999996
-0.9525412534475326,12.133426433563232,-7.714270920753479,-0.33348864436149595,-2.2780241718292236,0.1590579922646284,10.789999999999996
-0.9487738150954247,12.190800501823425,-7.761600399017334,-0.33485646757483484,-2.3095514092445373,0.1575341667458415,21.1358
-0.9480416768789292,12.190197381019592,-7.763687113285065,-0.3343518608510494,-2.309967469930649,0.1568743004500866,21.1358
-0.948224326968193,12.19158172225952,-7.761848509788513,-0.3342553197443485,-2.3101717162132265,0.15744867138564586,21.1358
-0.9475687664747238,12.190207935333252,-7.763319554328919,-0.3346820110976696,-2.309667890548706,0.15668572564423083,21.1358
-0.950159620821476,12.18922348690033,-7.759787154197693,-0.33499678888916967,-2.310758188247681,0.15673584905266763,21.1358
-0.9494038592576981,12.189345945358276,-7.763636578083038,-0.33513606756925585,-2.310439013004303,0.15610966508835555,21.1358
-0.9517455172538757,12.193279114723206,-7.761176486968994,-0.3340667173564434,-2.310253583431244,0.1565790339037776,21.1358
-0.9511211596727371,12.19267151927948,-7.760852363586426,-0.3341172939836979,-2.3101248767375946,0.15737426912784577,21.1358
-0.9511823126673699,12.19206101989746,-7.761022789955139,-0.33364607667922974,-2.310029218673706,0.1571148732304573,21.1358
-0.9518795022964478,12.192634593963623,-7.760402518749237,-0.3332326349318028,-2.310078343629837,0.15725327722728252,21.1358
-0.9468671054840088,12.127724508285523,-7.7015473155975345,-0.33415263414382934,-2.272955586433411,0.15677530596405267,9.0778
-0.9465722001791,12.127444031715394,-7.701089199066162,-0.33412475606799125,-2.273129154443741,0.15685784418880938,9.0778
-0.9469267263412475,12.127303273200988,-7.701122453212738,-0.33431047612428666,-2.273183671951294,0.15714939502626657,9.0778
-0.9473192521333694,12.1275344247818,-7.700593308448791,-0.334267258554697,-2.2732224750518797,0.1569604699164629,9.0778
-0.9466689360141755,12.127409799575805,-7.701198855400086,-0.334111486107111,-2.2731288545131685,0.1572968518808484,9.0778
-0.9469901569485665,12.128822845458984,-7.701278028964996,-0.33360857516527176,-2.2732068626880646,0.15735568088293075,9.0778
-0.9477699706554413,12.128284829139709,-7.702471803665161,-0.33336122006177904,-2.2724091441631318,0.15826630158722402,9.0778
-0.9486505344510079,12.12800877380371,-7.702192739486694,-0.3343943044245243,-2.272238268852234,0.1580522314608097,9.0778
-0.9480391510725021,12.12819036769867,-7.70211360502243,-0.3344405898451805,-2.2728372712135316,0.15756394822895528,9.0778
-0.9486049020886421,12.128243940353393,-7.701847278594971,-0.3338905716240406,-2.273035066843033,0.15774481882154942,9.0778
